id,airbnb_id,name,rating,reviews,host_name,host_id,address,features,amenities,safety_rules,hourse_rules,img_links,price,country,bathrooms,beds,guests,toilets,bedrooms,studios,checkin,checkout
86,51123649,HAERI • (H3) • Utsera Cabins • Racha,5.0,3,Geno,201241578.0,"Oni, Racha-Lechkhumi and Kvemo Svaneti, Georgia","4 guests,1 bedroom,2 beds,1 bathroom","Kitchen,Wifi,Washing machine,Dryer,Air conditioning,Bath,Patio or balcony,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,󱠃,Security camera/recording device Show more,Show more,Show more,",Check-in: After 3:00 pm,https://a0.muscache.com/im/pictures/d723aef8-d418-4c6e-abf5-67b82d9d933a.jpg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-51120664/original/dbd36a0a-d80a-49a8-9cbf-9cd8c2adb2eb.png?im_w=720 https://a0.muscache.com/im/pictures/b3ca8006-16c2-41c9-8a41-e83428763ea0.jpg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-51120664/original/20fbd85c-6b2f-4dfa-92c3-394e69b8e223.png?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-51120664/original/880a94c0-cf6c-412d-879b-c78fbeaa23e8.png?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,9103, Georgia,1,2,4,0,1,0, After 3 00 pm,NA
87,559878930374905218,Munic Bungalow Sapanca,New,0,İclal,444580699.0,"Sapanca, Sakarya, Turkey","5 guests,2 bedrooms,3 beds,1 bathroom","Kitchen,Wifi,Dedicated workspace,Free parking on premises,Private pool – available seasonally,Private hot tub,TV,Air conditioning,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: After 3:00 pm,No pets,󱤇,Smoking is allowed",https://a0.muscache.com/im/pictures/miso/Hosting-559878930374905218/original/62bcd0f7-3350-49bb-9541-7218a9fdb276.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-559878930374905218/original/219dba5c-5a9b-46f9-8039-4f956ff82f1d.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-559878930374905218/original/d1cf16f0-ebc2-4bd1-becd-e37043856fcc.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-559878930374905218/original/56d5fd82-6f4b-472e-a467-479a84bf0166.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-559878930374905218/original/ff5d6fac-60e8-4be5-b4e2-a3bf9380a0d3.jpeg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,13798, Turkey,1,3,5,0,2,0, After 3 00 pm,NA
88,42568790,Blue Lagoon - Art House,New,2,Hai,57114677.0,"Cát Hải, Hải Phòng, Vietnam","2 guests,1 bedroom,1 bed,1.5 bathrooms","Waterfront,Kitchen,Wifi – 27 Mbps,Dedicated workspace,Free parking on premises,Pets allowed,Air conditioning,Luggage drop-off allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: After 2:00 pm,Check out: 12:00 pm,No smoking,No parties or events,Pets are allowed",https://a0.muscache.com/im/pictures/4d606fb3-01e5-4efb-937a-292dc6cccb8f.jpg?im_w=720 https://a0.muscache.com/im/pictures/ecc4d096-bf01-4b33-ac36-e96ff16c1437.jpg?im_w=720 https://a0.muscache.com/im/pictures/5fe6bd4b-6479-4414-be35-a5c85d93dcab.jpg?im_w=720 https://a0.muscache.com/im/pictures/4d200ecd-87ba-4be5-8926-4aefcf9feae4.jpg?im_w=720 https://a0.muscache.com/im/pictures/f26bf1fe-2a15-4ea3-9e6c-3f04dc04fbe5.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,3186, Vietnam,1,1,2,0,1,0, After 2 00 pm, 12 00 pm
89,53265731,Arzni park resort,5.0,3,Mekhak,67519702.0,"Arzni, Kotayk Province, Armenia","2 guests,1 bed,1 bathroom","Wifi,Free parking on premises,Private hot tub,Pets allowed,TV,Air conditioning,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: After 2:00 pm,Check out: 12:00 pm,No smoking,Pets are allowed",https://a0.muscache.com/im/pictures/miso/Hosting-53265731/original/dde0c782-6835-47d6-8170-378c6cbcfd8e.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-53265731/original/01535031-80fe-45d2-a5ae-fad79f531d95.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-53265731/original/dad190aa-a6ac-4c82-9c18-6f40d6ea92bb.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-53265731/original/7360d020-6f77-492c-8642-f64fa410f347.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-53265731/original/4c7c353c-5acd-48e0-af6c-17fcca31b4fa.jpeg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,7191, Armenia,1,1,2,0,0,0, After 2 00 pm, 12 00 pm
90,54039900,Unique 3B R& 2tiki’s hut/tree house & with pool,New,1,Lyn,84885066.0,"Bacacay, Bicol, Philippines","15 guests,5 bedrooms,5 beds,2 bathrooms","Sea view,Mountain view,Beach access,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Shared pool,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,",Pets are allowed,https://a0.muscache.com/im/pictures/6501aeb1-8c0a-41f6-8248-5c6f5cefbdfa.jpg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-54039900/original/b5c54ec4-b9e0-47ff-9d06-4fcf319af124.jpeg?im_w=720 https://a0.muscache.com/im/pictures/8148b26e-baa5-4d88-b1b2-8841d44ec435.jpg?im_w=720 https://a0.muscache.com/im/pictures/2a008602-be96-4fd7-8b3a-23b8d6492c8c.jpg?im_w=720 https://a0.muscache.com/im/pictures/1c4be899-87be-4b3b-a731-ecf3709d9974.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg https://a0.muscache.com/im/pictures/miso/Hosting-54039900/original/5b4888f3-79fe-440a-bf8b-4815c71d1a7d.jpeg?im_w=720 https://a0.muscache.com/im/pictures/c0996d14-a340-45b8-8cb8-6ed48b39b4d4.jpg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-54039900/original/aee2b8b0-fc3d-4659-b1c6-90c22fd88df3.jpeg?im_w=720 https://a0.muscache.com/im/pictures/cb6faed3-30e4-4830-9c48-977aea0a919c.jpg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-54039900/original/dd15d2d9-7ae1-4ee9-98b8-1fb1688bca4d.jpeg?im_w=720,40665, Philippines,2,5,15,0,5,0,NA,NA
91,51120664,HAERI • (H1) • Utsera Cabins • Racha,5.0,3,Geno,201241578.0,"Oni, Racha-Lechkhumi and Kvemo Svaneti, Georgia","4 guests,1 bedroom,2 beds,1 bathroom","Kitchen,Wifi,Free on-street parking,Free washing machine,Free dryer,Central air conditioning,Bath,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,󱠃,Security camera/recording device Show more,Show more,Show more,","Check-in: After 2:00 pm,Check out: 12:00 am",https://a0.muscache.com/im/pictures/f223d2e7-fc26-4a01-9c38-528b19f571c2.jpg?im_w=720 https://a0.muscache.com/im/pictures/9880d8b9-ffc4-411f-80d9-104ce0d37566.jpg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-51120664/original/dbd36a0a-d80a-49a8-9cbf-9cd8c2adb2eb.png?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-51120664/original/194bee16-76f1-4049-a1f4-d45f2b227a2f.png?im_w=720 https://a0.muscache.com/im/pictures/81a0229b-12c2-43bf-99b8-42ce875f2272.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,9103, Georgia,1,2,4,0,1,0, After 2 00 pm, 12 00 am
92,563500410765814487,"Andifli , Üçgen Honeymoon House",New,0,Cengiz,393650087.0,"Kaş, Antalya, Turkey","2 guests,1 bedroom,1 bed,1 bathroom","Kitchen,Wifi,Free parking on premises,Pool,Hot tub,TV,Washing machine,Air conditioning,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: After 4:00 pm,Check out: 10:00 am,No smoking,No pets",https://a0.muscache.com/im/pictures/miso/Hosting-563500410765814487/original/c52b1d8a-ba89-4cc4-8db6-b987b5fa7aeb.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-563500410765814487/original/d27dd9c0-7151-4a73-8eb7-cbc6f364ec35.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-563500410765814487/original/d7f35732-6991-403f-a601-faff2dfac8ae.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-563500410765814487/original/a61706d1-568c-47b4-83d3-b8349dc095f2.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-563500410765814487/original/4138fd5c-ddff-46f6-9a05-7ae7e97e6354.jpeg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,8843, Turkey,1,1,2,0,1,0, After 4 00 pm, 10 00 am
93,630799913761573225,Yıldırım Loft Bungalov,New,0,Volkan,460001616.0,"Dernek, Rize, Turkey","6 guests,1 bedroom,3 beds,1 bathroom","Kitchen,Dedicated workspace,Pets allowed,TV,Indoor fireplace,Fire pit,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,",Pets are allowed,https://a0.muscache.com/im/pictures/miso/Hosting-630799913761573225/original/aca78f9e-d472-47f4-a4bf-f3c8f3e646be.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-630799913761573225/original/cae81517-1d9b-42e5-8112-70521fdc6ca6.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-630799913761573225/original/316e3c57-f441-470b-8c76-cf8c268d681c.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-630799913761573225/original/284f92b0-8f1b-4bf0-9981-ae86068db454.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-630799913761573225/original/25d7c75a-1151-4946-8f7d-09e1f381e9d2.jpeg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,11038, Turkey,1,3,6,0,1,0,NA,NA
94,940055,Eco Cottage Stay,4.88,18,Prathamesh,5080298.0,"Vengurla, Maharashtra, India","3 guests,3 bedrooms,3 beds,1 private bathroom","Waterfront,Free parking on premises,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: After 1:00 pm,Check out: 11:00 am,Show more,Show more,",https://a0.muscache.com/im/pictures/13891375/03ac877b_original.jpg?im_w=720 https://a0.muscache.com/im/pictures/13891394/647d388a_original.jpg?im_w=720 https://a0.muscache.com/im/pictures/13891419/91a041ca_original.jpg?im_w=720 https://a0.muscache.com/im/pictures/13891435/6af94d01_original.jpg?im_w=720 https://a0.muscache.com/im/pictures/13891465/d42c7b73_original.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,8559, India,1,3,3,0,3,0, After 1 00 pm, 11 00 am
95,50294472,DREAM RIVER EXCLUSIVE BUNGALOW,New,0,Uğur,267547694.0,"Çamlıhemşin, Rize, Turkey","6 guests,2 bedrooms,1 bathroom","Waterfront,Garden,Hair dryer,Refrigerator,Breakfast,Long-term stays allowed,Security cameras on property,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Smoke alarm not reported Show more,󱠃,Security camera/recording device Show more,󱠃,May encounter potentially dangerous animals,Carbon monoxide alarm,Show more,Show more,","Check-in: After 3:00 pm,Check out: 12:00 pm,No smoking,No pets,No parties or events",https://a0.muscache.com/im/pictures/prohost-api/Hosting-50294472/original/90c22476-ea18-4d8b-870f-93769bb985c2.jpeg?im_w=720 https://a0.muscache.com/im/pictures/prohost-api/Hosting-50294472/original/0c96fd67-102d-4dfa-b0db-12bb3a5362c8.jpeg?im_w=720 https://a0.muscache.com/im/pictures/prohost-api/Hosting-50294472/original/e32f41b4-a185-4c2e-80cf-c065db76d5f8.jpeg?im_w=720 https://a0.muscache.com/im/pictures/prohost-api/Hosting-50294472/original/6d8f1af3-5bc1-4c6f-8e75-11357d442b7c.jpeg?im_w=720 https://a0.muscache.com/im/pictures/prohost-api/Hosting-50294472/original/1c439646-52e0-4f7f-9e7e-19feae51a86a.jpeg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,16708, Turkey,1,0,6,0,2,0, After 3 00 pm, 12 00 pm
96,549090813698523430,"A-haus Villa 1 Min 2pax - Max 6pax",New,2,Isla Del Antoño,407902794.0,"Cavinti, Calabarzon, Philippines","6 guests,1 bedroom,5 beds,1 bathroom","Lake view,Mountain view,Waterfront,Kitchen,Dedicated workspace,Private pool,Pets allowed,Private patio or balcony,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,No carbon monoxide alarm,󱠃,No smoke alarm,󱠃,Nearby lake, river, other body of water,Show more,Show more,","Check-in: After 2:00 pm,Check out: 12:00 pm,Pets are allowed,󱤇,Smoking is allowed",https://a0.muscache.com/im/pictures/fd609d65-e29e-4fb3-bd83-c9de6e63f3d0.jpg?im_w=720 https://a0.muscache.com/im/pictures/2acbef05-0da6-455d-8454-c1ee1e13ac4a.jpg?im_w=720 https://a0.muscache.com/im/pictures/6ee8aa89-35b2-4f8d-9b63-410ea70a7f95.jpg?im_w=720 https://a0.muscache.com/im/pictures/88b6827d-2084-4e63-8f1c-66912f6a6ec7.jpg?im_w=720 https://a0.muscache.com/im/pictures/105babba-bbed-43bd-bdfb-0b3c912a417a.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg https://a0.muscache.com/im/pictures/88b6827d-2084-4e63-8f1c-66912f6a6ec7.jpg?im_w=720,5409, Philippines,1,5,6,0,1,0, After 2 00 pm, 12 00 pm
97,616944098140295835,Villa Hidden Paradise Garden,New,0,Mert,456865839.0,"Muğla, Turkey","4 guests,2 bedrooms,4 beds,1 bathroom","Garden view,Mountain view,Wifi – 11 Mbps,Dedicated workspace,Free parking on premises,Private pool,Pets allowed,32"" HDTV with Amazon Prime Video, Fire TV, Netflix, cable/satellite TV, standard cable/satellite,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,No smoke alarm,󱠃,Pool/hot tub without a gate or lock,󱠁,Carbon monoxide detector not required Show more,Show more,Show more,","Check-in: After 3:00 pm,Self check-in with lockbox,Pets are allowed,󱤇,Smoking is allowed",https://a0.muscache.com/im/pictures/e5202e22-72b0-46aa-a3bf-fc478de3ca8b.jpg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-616944098140295835/original/7a445bef-c751-40fb-8cb1-55801f8a69c1.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-616944098140295835/original/f0dedd4c-6e60-497d-8147-6e7e021effe6.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-616944098140295835/original/d8dabaca-d9f1-40ac-8aca-ccac3b02ee68.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-616944098140295835/original/61556a1b-12ac-4246-b0d3-09a7253a71f3.jpeg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg https://a0.muscache.com/im/pictures/miso/Hosting-616944098140295835/original/4aebbf66-4b2e-416f-8095-9c4136f39909.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-616944098140295835/original/1c4a85ca-6b3d-4572-9f37-64ce924acad5.jpeg?im_w=720,5067, Turkey,1,4,4,0,2,0, After 3 00 pm,NA
98,35530234,Triangle on the rocks!,4.94,16,Socratis,38772874.0,"Amargeti, Paphos, Cyprus","2 guests,1 bed,Shared toilet with sink","Kitchen,Free parking on premises,Pets allowed,Patio or balcony,Garden,Breakfast,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: 3:00 pm - 7:00 pm,Check out: 12:00 pm,No smoking,No parties or events,Pets are allowed,Show more,Show more,",https://a0.muscache.com/im/pictures/40a25d35-74ec-47d5-a32b-5b5329213935.jpg?im_w=720 https://a0.muscache.com/im/pictures/9092776a-b6e1-437f-9ab1-04bc4735ff91.jpg?im_w=720 https://a0.muscache.com/im/pictures/33a95f92-75b0-4f80-8fed-21379f38c2b2.jpg?im_w=720 https://a0.muscache.com/im/pictures/7dc08b34-f828-4cd5-8417-17e6014e3be1.jpg?im_w=720 https://a0.muscache.com/im/pictures/dfb947c4-89c9-472d-85d2-48a81c5b3c04.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,1903, Cyprus,0,1,2,1,0,0, 3 00 pm - 7 00 pm, 12 00 pm
99,30810424,Lovely large lawn romantic lake view in front of cabin (one double bed) near Second Dormitory Sun Pavilion,4.82,11,政憲,22474324.0,"Zuozhen District, Tainan City, Taiwan","2 guests,1 bedroom,1 bed,1 shared bathroom","Wifi,Free parking on premises,Pets allowed,Air conditioning,Hair dryer,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,No carbon monoxide alarm,Smoke alarm,Show more,Show more,","Check-in: After 2:00 pm,No smoking,Pets are allowed,Show more,Show more,",https://a0.muscache.com/im/pictures/f15983d3-ffcc-40f8-a62e-3cf75c889046.jpg?im_w=720 https://a0.muscache.com/im/pictures/018e0bac-c805-4f10-8920-37e68f5df442.jpg?im_w=720 https://a0.muscache.com/im/pictures/85c80066-713c-4be9-94b3-fd945506d750.jpg?im_w=720 https://a0.muscache.com/im/pictures/eff8ebc0-c742-4d13-a5dd-55b4d3d79b95.jpg?im_w=720 https://a0.muscache.com/im/pictures/d9753b4e-2a41-4036-aea0-c213db96d350.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,4476, Taiwan,1,1,2,0,1,0, After 2 00 pm,NA
100,53666125,URNA Glamping Stays,New,0,Anurag,434597745.0,"Dhanachuli, Uttarakhand, India","2 guests,1 bedroom,1 bed,1 private bathroom","Mountain view,Valley view,Wifi,Free parking on premises,Pets allowed,Washing machine,Bath,Private patio or balcony,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: Flexible,No parties or events,Pets are allowed",https://a0.muscache.com/im/pictures/miso/Hosting-53666125/original/05ae24a4-6a31-4ea4-ae34-3642b489a9c1.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-53666125/original/b44609e1-f68f-43cc-99e9-01d96b7ac542.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-53666125/original/fcd53b94-459a-45b2-93a3-267d0a402269.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-53666125/original/cea6fcd9-677d-4170-8060-32c83b866d25.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-53666125/original/8c6ea1b6-2d69-4634-a598-f16f6c09c743.jpeg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg https://a0.muscache.com/im/pictures/miso/Hosting-53666125/original/b44609e1-f68f-43cc-99e9-01d96b7ac542.jpeg?im_w=720,6505, India,1,1,2,0,1,0, Flexible,NA
101,615691474064530010,villa with outdoor jacuzzi with mountain views,New,0,Akif,456605673.0,"Kemer, Antalya, Turkey","4 guests,2 bedrooms,3 beds,1 bathroom","Kitchen,Wifi,Free parking on premises,Hot tub,TV,Washing machine,Air conditioning,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,",Check-in: After 3:00 pm,https://a0.muscache.com/im/pictures/miso/Hosting-615691474064530010/original/cfae907f-7b5f-45aa-bd91-9b78d0f9040f.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-615691474064530010/original/35459f0d-f764-4518-8a4d-d6d94627ceec.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-615691474064530010/original/c9fa84eb-1c7c-4416-8c82-a522d0ebb90a.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-615691474064530010/original/f93ed013-005d-40d9-9716-bd0d26228823.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-615691474064530010/original/58d27195-56a3-4327-896a-6e3300e71767.jpeg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,15084, Turkey,1,3,4,0,2,0, After 3 00 pm,NA
102,54270247,"Kalkan'da Muhafazakar, Jakuzili Üçgen Villa",New,1,Duygu,386340176.0,"Antalya, Turkey","4 guests,2 bedrooms,3 beds,2 bathrooms","Kitchen,Wifi,Free parking on premises,Private pool,Private hot tub,TV,Washing machine,Air conditioning,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,No carbon monoxide alarm,󱠃,No smoke alarm,Show more,Show more,","Check-in: After 4:00 pm,Check out: 10:00 am,No pets,󱤇,Smoking is allowed",https://a0.muscache.com/im/pictures/miso/Hosting-54270247/original/386912ad-b1f2-4786-8cde-62bbb571b060.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-54270247/original/d38594c8-378f-4a01-8dab-6914f3f7097b.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-54270247/original/242ec38d-7a31-42cf-b1c5-a1a4cdbe19a9.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-54270247/original/8d0f6be3-fe5f-43b0-ae42-18eda54ba279.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-54270247/original/9e57cb1e-6dbd-4611-a90a-087d2bf033e6.jpeg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,7576, Turkey,2,3,4,0,2,0, After 4 00 pm, 10 00 am
103,618591377457733542,Enjoying a peaceful vacation is personal,New,0,Kenan,432147856.0,"Kaş, Antalya, Turkey","2 guests,1 bedroom,1 bed,1 bathroom","Kitchen,Wifi,Free parking on premises,Pool,Hot tub,TV,Washing machine,Air conditioning,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: 11:00 am - 12:00 am,Check out: 11:00 am",https://a0.muscache.com/im/pictures/ee9cbac3-62ad-476e-9a9f-1ab8ed7babea.jpg?im_w=720 https://a0.muscache.com/im/pictures/5384f92e-7231-49e5-b17e-f9bb92d201d3.jpg?im_w=720 https://a0.muscache.com/im/pictures/ae54fea5-5e2f-4d7c-b485-b5a12703f35e.jpg?im_w=720 https://a0.muscache.com/im/pictures/49ae1a73-e535-46b3-8fa7-439522b607d4.jpg?im_w=720 https://a0.muscache.com/im/pictures/b85d545d-ea34-4df9-a229-ddada75b70a6.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,9326, Turkey,1,1,2,0,1,0, 11 00 am - 12 00 am, 11 00 am
104,41848797,Conservative honeymoon clothy houses-2-eciralikvilla,New,0,Ridvan,132800555.0,"Kaş, Antalya, Turkey","2 guests,1 bedroom,1 bed,1 bathroom","Kitchen,Wifi,Free parking on premises,Pool,TV,Washing machine,Air conditioning,Hair dryer,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: After 3:00 pm,Check out: 10:00 am,No smoking,No pets,No parties or events",https://a0.muscache.com/im/pictures/miso/Hosting-41848797/original/b8909d2f-46dc-4fc5-b4fe-c34c8b98df0d.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-41848797/original/a127c40c-ffcb-47cb-b4c0-636bd063e261.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-41848797/original/b95e640d-3b86-4ad7-b33a-ae41716297d4.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-41848797/original/5b09f822-8bdb-4742-b270-d3e2fd43ffdf.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-41848797/original/60aed568-9e77-4b44-af6b-376159fd82e4.jpeg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,6442, Turkey,1,1,2,0,1,0, After 3 00 pm, 10 00 am
